,rk,g,date,unnamed: 3_level_1,opp,w/l,tm,opp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,trb,ast,stl,blk,tov,pf,unnamed: 24_level_1,opp_fg,opp_fga,opp_fg%,opp_3p,opp_3pa,opp_3p%,opp_ft,opp_fta,opp_ft%,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,season,team
21,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2023,LAL
22,21,21,2021-01-30,@,BOS,W,96,95,37,84,.440,9,31,.290,13,19,.684,13,45,20,8,4,14,15,,40,82,.488,6,21,.286,9,14,.643,9,42,24,10,6,15,16,2023,LAL
23,22,22,2021-02-01,@,ATL,W,107,99,40,77,.519,7,23,.304,20,24,.833,4,31,24,10,7,11,20,,37,78,.474,11,29,.379,14,17,.824,6,36,27,8,3,17,21,2023,LAL
24,23,23,2021-02-04,,DEN,W,114,93,46,81,.568,8,24,.333,14,22,.636,8,40,29,10,7,16,19,,36,92,.391,8,28,.286,13,15,.867,16,42,19,9,2,15,23,2023,LAL
25,24,24,2021-02-06,,DET,W,135,129,51,91,.560,9,19,.474,24,28,.857,9,41,32,12,5,23,24,,45,94,.479,16,42,.381,23,28,.821,9,35,31,13,4,20,31,2023,LAL
26,25,25,2021-02-08,,OKC,W,119,112,44,95,.463,9,38,.237,22,29,.759,10,59,28,7,12,15,19,,43,110,.391,12,38,.316,14,19,.737,15,55,23,6,4,12,23,2023,LAL
27,26,26,2021-02-10,,OKC,W,114,113,42,89,.472,10,35,.286,20,24,.833,6,43,22,6,6,16,15,,47,100,.470,7,31,.226,12,14,.857,7,46,32,11,4,13,23,2023,LAL
28,27,27,2021-02-12,,MEM,W,115,105,43,85,.506,6,30,.200,23,33,.697,13,47,26,9,4,18,16,,39,80,.488,12,29,.414,15,19,.789,6,33,31,9,2,17,25,2023,LAL
29,28,28,2021-02-14,@,DEN,L,105,122,40,87,.460,6,28,.214,19,29,.655,8,46,27,4,4,10,26,,39,85,.459,19,47,.404,25,34,.735,9,47,28,6,4,9,24,2023,LAL
30,29,29,2021-02-16,@,MIN,W,112,104,42,77,.545,11,26,.423,17,21,.810,6,38,20,8,8,18,14,,39,93,.419,16,34,.471,10,13,.769,11,38,26,11,4,15,27,2023,LAL
31,30,30,2021-02-18,,BRK,L,98,109,40,83,.482,8,30,.267,10,14,.714,10,39,21,7,4,16,16,,38,77,.494,18,39,.462,15,24,.625,8,39,23,9,3,13,18,2023,LAL
32,31,31,2021-02-20,,MIA,L,94,96,33,84,.393,13,45,.289,15,17,.882,6,43,25,5,6,14,17,,36,85,.424,8,28,.286,16,23,.696,10,49,24,8,3,14,20,2023,LAL
33,32,32,2021-02-22,,WAS,L,124,127,49,104,.471,15,44,.341,11,17,.647,12,45,29,9,11,20,29,,47,96,.490,9,25,.360,24,33,.727,5,49,25,9,4,16,25,2023,LAL
34,33,33,2021-02-24,@,UTA,L,89,114,34,85,.400,8,33,.242,13,20,.650,12,45,17,5,4,14,15,,41,87,.471,22,48,.458,10,15,.667,14,53,28,7,1,12,16,2023,LAL
35,34,34,2021-02-26,,POR,W,102,93,37,88,.420,7,27,.259,21,28,.750,15,52,25,9,7,9,23,,32,83,.386,11,37,.297,18,20,.900,10,45,19,5,5,15,21,2023,LAL
36,35,35,2021-02-28,,GSW,W,117,91,40,85,.471,11,31,.355,26,38,.684,14,60,22,14,6,19,21,,35,86,.407,8,34,.235,13,19,.684,3,35,26,10,4,20,25,2023,LAL
37,36,36,2021-03-02,,PHO,L,104,114,40,79,.506,11,31,.355,13,17,.765,5,34,18,6,8,12,23,,38,77,.494,16,29,.552,22,25,.880,5,35,30,5,7,13,16,2023,LAL
38,37,37,2021-03-03,@,SAC,L,120,123,49,93,.527,12,27,.444,10,14,.714,15,41,27,7,3,11,19,,48,80,.600,12,25,.480,15,19,.789,6,30,32,5,1,13,19,2023,LAL
39,38,38,2021-03-12,,IND,W,105,100,34,76,.447,7,22,.318,30,39,.769,6,44,20,10,5,15,20,,37,88,.420,8,36,.222,18,21,.857,10,44,22,7,4,16,27,2023,LAL
40,39,39,2021-03-15,@,GSW,W,128,97,49,78,.628,11,27,.407,19,25,.760,7,46,36,9,3,19,25,,34,79,.430,13,37,.351,16,24,.667,9,30,24,9,2,22,23,2023,LAL
41,40,40,2021-03-16,,MIN,W,137,121,50,87,.575,13,26,.500,24,28,.857,10,43,37,3,3,13,16,,47,90,.522,11,35,.314,16,22,.727,8,34,28,9,6,12,21,2023,LAL
42,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2023,LAL
43,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2023,LAL
44,41,41,2021-03-18,,CHO,W,116,105,44,92,.478,13,39,.333,15,20,.750,11,48,23,7,6,11,19,,41,83,.494,11,29,.379,12,20,.600,8,44,26,7,8,19,19,2023,LAL
45,42,42,2021-03-20,,ATL,L,94,99,34,81,.420,8,26,.308,18,24,.750,13,52,18,6,3,16,16,,39,98,.398,13,37,.351,8,9,.889,16,49,26,13,7,8,21,2023,LAL
46,43,43,2021-03-21,@,PHO,L,94,111,35,85,.412,5,25,.200,19,28,.679,7,41,20,3,2,11,18,,42,87,.483,9,32,.281,18,23,.783,9,51,30,7,6,10,24,2023,LAL
47,44,44,2021-03-23,@,NOP,L,111,128,36,85,.424,18,37,.486,21,30,.700,6,34,25,10,4,13,17,,47,90,.522,10,29,.345,24,26,.923,11,53,28,9,3,13,24,2023,LAL
48,45,45,2021-03-25,,PHI,L,101,109,34,78,.436,9,26,.346,24,33,.727,7,42,22,10,0,20,19,,39,80,.488,17,45,.378,14,21,.667,7,39,24,13,9,20,26,2023,LAL
49,46,46,2021-03-26,,CLE,W,100,86,38,78,.487,6,26,.231,18,25,.720,9,45,23,15,3,23,23,,31,80,.388,5,26,.192,19,28,.679,10,37,24,11,4,21,19,2023,LAL
50,47,47,2021-03-28,,ORL,W,96,93,34,82,.415,11,40,.275,17,23,.739,8,52,25,9,5,12,17,,34,88,.386,11,33,.333,14,17,.824,10,51,19,5,4,10,18,2023,LAL
51,48,48,2021-03-31,,MIL,L,97,112,35,87,.402,10,36,.278,17,22,.773,11,40,22,9,5,22,22,,42,79,.532,14,26,.538,14,18,.778,7,42,23,13,8,21,17,2023,LAL
52,49,49,2021-04-02,@,SAC,W,115,94,43,91,.473,17,33,.515,12,20,.600,13,55,26,10,2,17,19,,36,85,.424,10,35,.286,12,16,.750,6,38,24,8,5,14,16,2023,LAL
53,50,50,2021-04-04,@,LAC,L,86,104,32,80,.400,7,23,.304,15,20,.750,7,36,16,9,7,18,11,,41,86,.477,14,28,.500,8,9,.889,13,50,23,10,4,19,25,2023,LAL
54,51,51,2021-04-06,@,TOR,W,110,101,39,79,.494,18,40,.450,14,22,.636,11,49,29,8,7,21,24,,36,91,.396,5,33,.152,24,30,.800,15,42,17,13,3,12,19,2023,LAL
55,52,52,2021-04-08,@,MIA,L,104,110,35,79,.443,12,35,.343,22,25,.880,10,40,26,9,3,22,24,,34,71,.479,10,25,.400,32,40,.800,9,38,22,12,8,20,25,2023,LAL
56,53,53,2021-04-10,@,BRK,W,126,101,47,93,.505,19,34,.559,13,20,.650,12,47,30,12,4,14,24,,35,80,.438,5,27,.185,26,30,.867,9,42,19,6,10,19,20,2023,LAL
57,54,54,2021-04-12,@,NYK,L,96,111,35,80,.438,12,36,.333,14,18,.778,4,33,22,5,7,24,21,,42,89,.472,5,27,.185,22,27,.815,15,47,18,14,9,15,20,2023,LAL
58,55,55,2021-04-13,@,CHO,W,101,93,34,82,.415,16,44,.364,17,18,.944,8,38,24,9,2,11,18,,36,83,.434,9,35,.257,12,18,.667,12,45,22,5,3,16,18,2023,LAL
59,56,56,2021-04-15,,BOS,L,113,121,44,98,.449,12,37,.324,13,19,.684,11,36,28,12,2,8,16,,48,85,.565,14,32,.438,11,13,.846,7,48,33,4,6,21,20,2023,LAL
60,57,57,2021-04-17,,UTA,W,127,115,48,93,.516,11,33,.333,20,23,.870,11,52,26,8,8,14,14,,42,101,.416,23,59,.390,8,8,1.000,6,37,31,10,3,15,21,2023,LAL
61,58,58,2021-04-19,,UTA,L,97,111,34,79,.430,12,28,.429,17,25,.680,5,32,17,10,1,10,14,,43,75,.573,15,33,.455,10,11,.909,2,42,29,5,5,17,20,2023,LAL
62,59,59,2021-04-22,@,DAL,L,110,115,43,90,.478,10,30,.333,14,17,.824,12,45,26,7,5,16,28,,40,82,.488,9,24,.375,26,36,.722,9,38,23,11,5,12,15,2023,LAL
63,60,60,2021-04-24,@,DAL,L,93,108,33,86,.384,12,45,.267,15,19,.789,6,36,22,11,4,9,22,,38,78,.487,13,30,.433,19,25,.760,10,51,26,3,2,16,17,2023,LAL
64,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2023,LAL
65,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2023,LAL
66,61,61,2021-04-26,@,ORL,W,114,103,47,87,.540,11,31,.355,9,14,.643,9,44,23,8,5,11,18,,36,76,.474,11,25,.440,20,24,.833,4,28,16,5,3,11,18,2023,LAL
67,62,62,2021-04-28,@,WAS,L,107,116,42,96,.438,10,34,.294,13,21,.619,13,41,31,10,8,10,20,,47,90,.522,6,18,.333,16,21,.762,10,50,24,6,4,13,20,2023,LAL
68,63,63,2021-04-30,,SAC,L,106,110,42,83,.506,7,28,.250,15,21,.714,11,43,24,9,12,21,17,,39,86,.453,12,33,.364,20,22,.909,11,37,29,10,3,17,16,2023,LAL
69,64,64,2021-05-02,,TOR,L,114,121,41,85,.482,11,29,.379,21,31,.677,7,44,32,7,6,14,22,,42,94,.447,15,38,.395,22,31,.710,13,49,24,11,4,12,23,2023,LAL
70,65,65,2021-05-03,,DEN,W,93,89,32,73,.438,13,30,.433,16,23,.696,7,43,18,5,8,20,20,,36,82,.439,6,24,.250,11,16,.688,6,41,22,10,7,12,24,2023,LAL
71,66,66,2021-05-06,@,LAC,L,94,118,33,87,.379,10,36,.278,18,29,.621,11,34,21,8,6,10,23,,41,77,.532,13,31,.419,23,26,.885,9,48,23,4,5,22,25,2023,LAL
72,67,67,2021-05-07,@,POR,L,101,106,37,89,.416,11,30,.367,16,22,.727,10,49,19,2,4,14,20,,37,88,.420,12,37,.324,20,21,.952,6,44,22,6,2,8,20,2023,LAL
73,68,68,2021-05-09,,PHO,W,123,110,39,80,.488,13,30,.433,32,41,.780,14,41,24,11,3,13,21,,39,73,.534,11,25,.440,21,25,.840,3,32,23,8,6,15,29,2023,LAL
74,69,69,2021-05-11,,NYK,W,101,99,37,89,.416,12,28,.429,15,19,.789,14,53,31,5,5,18,17,,34,87,.391,10,29,.345,21,23,.913,5,41,19,8,3,9,21,2023,LAL
75,70,70,2021-05-12,,HOU,W,124,122,52,91,.571,7,20,.350,13,22,.591,8,41,28,8,3,11,20,,43,85,.506,18,42,.429,18,27,.667,8,41,33,7,4,15,23,2023,LAL
76,71,71,2021-05-15,@,IND,W,122,115,41,86,.477,11,29,.379,29,36,.806,11,45,25,5,3,13,15,,46,89,.517,9,33,.273,14,19,.737,8,37,28,10,8,13,23,2023,LAL
77,72,72,2021-05-16,@,NOP,W,110,98,45,96,.469,11,35,.314,9,15,.600,8,42,30,14,5,9,16,,37,78,.474,9,25,.360,15,21,.714,8,47,26,4,5,21,18,2023,LAL
0,1,1,2020-12-23,@,CLE,L,114,121,45,90,.500,16,44,.364,8,15,.533,8,32,29,10,4,15,17,,46,87,.529,14,30,.467,15,20,.750,10,50,34,12,3,18,22,2023,CHO
1,2,2,2020-12-26,,OKC,L,107,109,37,93,.398,13,32,.406,20,32,.625,13,47,27,11,8,13,22,,40,88,.455,10,36,.278,19,24,.792,9,54,25,10,7,16,21,2023,CHO
2,3,3,2020-12-27,,BRK,W,106,104,43,96,.448,10,34,.294,10,17,.588,13,52,35,8,3,12,25,,35,82,.427,17,47,.362,17,25,.680,6,46,23,4,5,19,17,2023,CHO
3,4,4,2020-12-30,@,DAL,W,118,99,43,84,.512,15,34,.441,17,21,.810,12,50,30,6,6,23,28,,34,87,.391,12,42,.286,19,33,.576,13,39,24,10,6,14,16,2023,CHO
4,5,5,2021-01-01,,MEM,L,93,108,35,86,.407,9,31,.290,14,21,.667,10,42,23,9,4,18,15,,43,90,.478,14,39,.359,8,10,.800,10,48,34,10,6,15,18,2023,CHO
5,6,6,2021-01-02,@,PHI,L,112,127,38,92,.413,13,35,.371,23,26,.885,14,40,34,15,5,12,18,,47,79,.595,16,35,.457,17,24,.708,7,45,35,10,7,21,17,2023,CHO
6,7,7,2021-01-04,@,PHI,L,101,118,36,86,.419,13,39,.333,16,22,.727,8,47,30,4,4,16,24,,46,95,.484,11,32,.344,15,23,.652,14,55,34,7,5,10,21,2023,CHO
7,8,8,2021-01-06,@,ATL,W,102,94,32,85,.376,11,36,.306,27,33,.818,8,49,22,11,7,9,14,,36,96,.375,7,40,.175,15,18,.833,12,57,25,6,1,13,25,2023,CHO
8,9,9,2021-01-08,@,NOP,W,118,110,41,87,.471,16,42,.381,20,25,.800,16,45,33,10,4,14,20,,38,77,.494,15,38,.395,19,26,.731,10,36,29,6,4,19,17,2023,CHO
9,10,10,2021-01-09,,ATL,W,113,105,40,77,.519,15,33,.455,18,24,.750,6,41,27,11,7,15,19,,34,89,.382,14,45,.311,23,28,.821,17,47,25,10,4,14,22,2023,CHO
10,11,11,2021-01-11,,NYK,W,109,88,38,78,.487,13,32,.406,20,23,.870,5,37,28,8,8,10,13,,34,87,.391,9,37,.243,11,17,.647,17,49,20,6,6,16,23,2023,CHO
11,12,12,2021-01-13,,DAL,L,93,104,38,100,.380,10,38,.263,7,14,.500,15,53,26,8,7,11,17,,40,96,.417,15,46,.326,9,16,.563,13,54,22,8,12,10,15,2023,CHO
12,13,13,2021-01-14,@,TOR,L,108,111,42,87,.483,15,35,.429,9,12,.750,14,44,32,11,5,18,15,,40,88,.455,20,50,.400,11,13,.846,13,40,33,13,6,17,16,2023,CHO
13,14,14,2021-01-16,@,TOR,L,113,116,38,87,.437,15,36,.417,22,29,.759,12,48,26,6,5,14,20,,36,86,.419,21,49,.429,23,26,.885,7,43,28,5,8,15,22,2023,CHO
14,15,15,2021-01-22,,CHI,L,110,123,42,85,.494,7,32,.219,19,25,.760,12,46,22,8,1,21,12,,49,96,.510,15,43,.349,10,12,.833,15,43,33,11,4,14,21,2023,CHO
15,16,16,2021-01-24,@,ORL,W,107,104,42,88,.477,14,36,.389,9,16,.563,9,43,28,10,5,12,17,,39,87,.448,17,38,.447,9,13,.692,11,43,27,4,4,15,18,2023,CHO
16,17,17,2021-01-25,@,ORL,L,108,117,39,89,.438,11,38,.289,19,27,.704,11,41,22,5,6,14,20,,42,88,.477,19,37,.514,14,22,.636,10,49,31,10,3,15,21,2023,CHO
17,18,18,2021-01-27,,IND,L,106,116,37,90,.411,13,38,.342,19,21,.905,11,39,28,3,3,11,14,,45,88,.511,16,40,.400,10,12,.833,11,47,34,1,9,12,19,2023,CHO
18,19,19,2021-01-29,,IND,W,108,105,43,85,.506,16,37,.432,6,9,.667,9,42,35,7,5,17,13,,42,87,.483,11,35,.314,10,13,.769,9,39,30,7,4,16,13,2023,CHO
19,20,20,2021-01-30,,MIL,W,126,114,44,92,.478,21,44,.477,17,20,.850,7,41,32,8,5,9,20,,40,82,.488,18,45,.400,16,24,.667,8,46,22,6,6,15,17,2023,CHO
20,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2023,CHO
21,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2023,CHO
22,21,21,2021-02-01,@,MIA,W,129,121,43,95,.453,21,41,.512,22,26,.846,13,44,31,6,4,11,22,,43,91,.473,19,46,.413,16,25,.640,10,48,28,8,7,15,26,2023,CHO
23,22,22,2021-02-03,,PHI,L,111,118,39,87,.448,14,37,.378,19,23,.826,10,37,28,5,4,16,22,,41,79,.519,10,24,.417,26,32,.813,10,40,23,9,6,18,21,2023,CHO
24,23,23,2021-02-05,,UTA,L,121,138,48,104,.462,11,35,.314,14,17,.824,14,40,26,9,2,7,17,,48,87,.552,26,50,.520,16,18,.889,6,44,32,5,9,16,19,2023,CHO
25,24,24,2021-02-07,,WAS,W,119,97,42,99,.424,15,36,.417,20,26,.769,18,59,21,6,6,11,25,,34,90,.378,9,40,.225,20,28,.714,12,48,22,6,5,14,18,2023,CHO
26,25,25,2021-02-08,,HOU,W,119,94,44,90,.489,19,41,.463,12,13,.923,11,51,28,5,6,14,15,,35,86,.407,13,47,.277,11,16,.688,8,39,20,9,4,11,18,2023,CHO
27,26,26,2021-02-10,@,MEM,L,114,130,45,82,.549,14,29,.483,10,12,.833,8,35,23,11,4,18,14,,47,94,.500,23,49,.469,13,18,.722,19,46,34,10,2,16,18,2023,CHO
28,27,27,2021-02-12,,MIN,W,120,114,44,90,.489,13,36,.361,19,19,1.000,12,55,20,4,3,20,17,,45,99,.455,16,41,.390,8,14,.571,9,40,28,10,4,8,18,2023,CHO
29,28,28,2021-02-14,,SAS,L,110,122,45,95,.474,12,34,.353,8,11,.727,12,49,23,6,6,16,20,,48,96,.500,10,34,.294,16,19,.842,10,43,31,13,4,9,13,2023,CHO
30,29,29,2021-02-20,,GSW,W,102,100,37,75,.493,20,40,.500,8,9,.889,4,44,23,7,2,24,22,,37,85,.435,13,39,.333,13,17,.765,9,39,23,10,3,14,12,2023,CHO
31,30,30,2021-02-22,@,UTA,L,110,132,41,89,.461,11,36,.306,17,21,.810,8,35,18,13,2,16,17,,45,85,.529,28,55,.509,14,17,.824,8,45,34,7,7,22,19,2023,CHO
32,31,31,2021-02-24,@,PHO,W,124,121,43,88,.489,13,36,.361,25,27,.926,9,46,24,8,5,13,21,,44,87,.506,14,38,.368,19,27,.704,7,41,26,9,6,14,25,2023,CHO
33,32,32,2021-02-26,@,GSW,L,121,130,41,89,.461,17,41,.415,22,32,.688,13,38,27,11,1,20,23,,48,79,.608,11,24,.458,23,25,.920,4,37,38,10,3,23,19,2023,CHO
34,33,33,2021-02-28,@,SAC,W,127,126,45,83,.542,11,30,.367,26,27,.963,7,37,30,3,6,16,20,,50,92,.543,16,36,.444,10,17,.588,9,33,32,6,2,10,19,2023,CHO
35,34,34,2021-03-01,@,POR,L,111,123,43,88,.489,15,34,.441,10,17,.588,11,37,25,12,5,16,16,,46,86,.535,24,46,.522,7,10,.700,8,38,26,12,7,15,15,2023,CHO
36,35,35,2021-03-03,@,MIN,W,135,102,51,98,.520,17,39,.436,16,21,.762,13,54,33,14,7,17,18,,39,96,.406,9,40,.225,15,18,.833,12,45,25,11,2,19,18,2023,CHO
37,36,36,2021-03-11,,DET,W,105,102,36,90,.400,10,30,.333,23,24,.958,12,45,26,9,3,9,14,,38,85,.447,15,46,.326,11,14,.786,11,50,27,6,5,14,21,2023,CHO
38,37,37,2021-03-13,,TOR,W,114,104,39,81,.481,21,49,.429,15,19,.789,8,51,30,10,6,27,22,,37,96,.385,15,46,.326,15,18,.833,13,47,25,10,6,16,16,2023,CHO
39,38,38,2021-03-15,,SAC,W,122,116,45,94,.479,12,30,.400,20,25,.800,10,46,30,7,3,8,15,,48,86,.558,9,31,.290,11,17,.647,4,44,28,7,6,10,19,2023,CHO
40,39,39,2021-03-17,@,DEN,L,104,129,36,80,.450,12,38,.316,20,28,.714,7,33,25,11,1,17,16,,52,90,.578,16,44,.364,9,13,.692,8,48,37,12,3,15,22,2023,CHO
41,40,40,2021-03-18,@,LAL,L,105,116,41,83,.494,11,29,.379,12,20,.600,8,44,26,7,8,19,19,,44,92,.478,13,39,.333,15,20,.750,11,48,23,7,6,11,19,2023,CHO
42,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2023,CHO
43,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2023,CHO
44,41,41,2021-03-20,@,LAC,L,98,125,31,80,.388,15,41,.366,21,28,.750,13,39,25,5,4,14,20,,45,86,.523,12,34,.353,23,23,1.000,9,42,26,9,1,9,25,2023,CHO
45,42,42,2021-03-22,@,SAS,W,100,97,34,81,.420,12,32,.375,20,23,.870,7,40,27,5,7,11,14,,36,78,.462,11,32,.344,14,17,.824,5,38,17,5,9,14,22,2023,CHO
46,43,43,2021-03-24,@,HOU,W,122,97,41,80,.513,18,38,.474,22,29,.759,10,50,27,4,3,13,20,,33,86,.384,16,49,.327,15,22,.682,10,39,24,6,2,6,19,2023,CHO
47,44,44,2021-03-26,,MIA,W,110,105,39,79,.494,18,43,.419,14,19,.737,6,42,30,6,7,16,16,,40,87,.460,15,43,.349,10,20,.500,9,39,28,9,3,10,17,2023,CHO
48,45,45,2021-03-28,,PHO,L,97,101,34,85,.400,13,43,.302,16,23,.696,16,52,16,8,3,20,23,,34,96,.354,8,40,.200,25,29,.862,21,50,17,15,2,14,17,2023,CHO
49,46,46,2021-03-30,@,WAS,W,114,104,42,90,.467,14,34,.412,16,19,.842,9,50,24,6,6,14,17,,41,100,.410,10,37,.270,12,15,.800,15,51,22,5,1,13,19,2023,CHO
50,47,47,2021-04-01,@,BRK,L,89,111,30,86,.349,13,38,.342,16,19,.842,11,43,22,11,5,11,9,,44,91,.484,20,45,.444,3,4,.750,13,56,34,8,5,15,18,2023,CHO
51,48,48,2021-04-02,@,IND,W,114,97,43,95,.453,8,31,.258,20,29,.690,11,44,27,16,3,10,16,,38,82,.463,10,33,.303,11,19,.579,9,48,29,7,6,20,21,2023,CHO
52,49,49,2021-04-04,@,BOS,L,86,116,32,80,.400,10,31,.323,12,20,.600,9,42,23,3,5,17,15,,43,94,.457,21,54,.389,9,11,.818,14,44,29,11,5,6,20,2023,CHO
53,50,50,2021-04-07,@,OKC,W,113,102,43,97,.443,15,44,.341,12,13,.923,11,42,27,12,5,11,16,,37,85,.435,16,41,.390,12,17,.706,11,46,29,4,5,22,11,2023,CHO
54,51,51,2021-04-09,@,MIL,W,127,119,44,91,.484,19,50,.380,20,22,.909,13,49,35,4,10,18,19,,44,98,.449,14,38,.368,17,23,.739,13,48,23,10,3,17,14,2023,CHO
55,52,52,2021-04-11,,ATL,L,101,105,37,80,.463,15,43,.349,12,14,.857,6,38,28,5,5,12,14,,38,84,.452,17,39,.436,12,16,.750,7,41,27,7,1,11,11,2023,CHO
56,53,53,2021-04-13,,LAL,L,93,101,36,83,.434,9,35,.257,12,18,.667,12,45,22,5,3,16,18,,34,82,.415,16,44,.364,17,18,.944,8,38,24,9,2,11,18,2023,CHO
57,54,54,2021-04-14,,CLE,L,90,103,34,84,.405,16,44,.364,6,12,.500,10,38,23,8,5,12,18,,37,76,.487,13,31,.419,16,19,.842,9,47,27,9,7,15,11,2023,CHO
58,55,55,2021-04-16,@,BRK,L,115,130,44,83,.530,12,34,.353,15,20,.750,8,37,26,12,3,19,18,,47,85,.553,21,41,.512,15,16,.938,7,37,35,12,5,18,17,2023,CHO
59,56,56,2021-04-18,,POR,W,109,101,39,83,.470,18,43,.419,13,17,.765,7,46,26,6,8,14,25,,36,91,.396,10,36,.278,19,28,.679,13,47,18,7,3,8,17,2023,CHO
60,57,57,2021-04-20,@,NYK,L,97,109,39,86,.453,16,39,.410,3,8,.375,11,39,26,6,3,12,10,,40,83,.482,18,45,.400,11,12,.917,11,39,22,5,6,9,13,2023,CHO
61,58,58,2021-04-22,@,CHI,L,91,108,35,82,.427,8,31,.258,13,17,.765,7,38,30,5,3,14,18,,43,87,.494,14,43,.326,8,11,.727,11,50,30,8,2,17,14,2023,CHO
62,59,59,2021-04-23,,CLE,W,108,102,40,94,.426,14,40,.350,14,18,.778,15,38,26,7,1,5,16,,41,80,.513,10,30,.333,10,14,.714,11,47,27,4,1,16,20,2023,CHO
63,60,60,2021-04-25,,BOS,W,125,104,47,93,.505,21,43,.488,10,11,.909,10,46,39,7,8,11,21,,34,88,.386,14,41,.341,22,26,.846,11,41,18,6,2,13,13,2023,CHO
64,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2023,CHO
65,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2023,CHO
66,61,61,2021-04-27,,MIL,L,104,114,38,82,.463,12,35,.343,16,23,.696,7,38,26,6,7,17,17,,47,93,.505,9,35,.257,11,14,.786,9,48,28,13,3,15,24,2023,CHO
67,62,62,2021-04-28,@,BOS,L,111,120,37,87,.425,13,35,.371,24,32,.750,11,33,29,7,5,11,18,,44,92,.478,15,40,.375,17,22,.773,19,54,26,9,8,14,24,2023,CHO
68,63,63,2021-05-01,,DET,W,107,94,42,87,.483,14,37,.378,9,20,.450,14,54,24,8,15,13,16,,35,91,.385,13,37,.351,11,17,.647,12,43,27,6,7,10,16,2023,CHO
69,64,64,2021-05-02,,MIA,L,111,121,40,81,.494,14,33,.424,17,22,.773,8,39,30,9,1,14,20,,45,88,.511,11,38,.289,20,27,.741,11,42,30,10,6,11,22,2023,CHO
70,65,65,2021-05-04,@,DET,W,102,99,38,93,.409,8,31,.258,18,24,.750,16,51,23,8,5,8,23,,39,85,.459,9,32,.281,12,20,.600,10,46,21,3,3,13,21,2023,CHO
71,66,66,2021-05-06,,CHI,L,99,120,38,90,.422,16,35,.457,7,18,.389,13,45,29,11,3,15,16,,46,91,.505,18,37,.486,10,17,.588,15,56,33,10,8,17,20,2023,CHO
